,Timestamp,Inventory Location Identifier,Product Identifier,Inventory Quantity,Safety Stock Levels,Carrying Costs
1634,2023-05-17,Warehouse A,PROD003,240,60,0.51
1635,2023-05-17,Warehouse B,PROD001,820,123,0.5
1636,2023-05-17,Warehouse B,PROD002,877,113,0.5
1637,2023-05-17,Warehouse B,PROD003,121,113,0.77
1638,2023-05-17,Distribution Center X,PROD001,18,63,0.46
1639,2023-05-17,Distribution Center X,PROD002,36,121,0.59
1640,2023-05-17,Distribution Center X,PROD003,845,61,0.81
1641,2023-05-17,Distribution Center Y,PROD001,986,129,0.67
1642,2023-05-17,Distribution Center Y,PROD002,911,115,0.61
1643,2023-05-17,Distribution Center Y,PROD003,670,135,0.51
1644,2023-05-18,Warehouse A,PROD001,349,96,0.84
1645,2023-05-18,Warehouse A,PROD002,836,78,0.86
1646,2023-05-18,Warehouse A,PROD003,339,121,0.79
1647,2023-05-18,Warehouse B,PROD001,614,110,0.74
1648,2023-05-18,Warehouse B,PROD002,372,141,0.51
1649,2023-05-18,Warehouse B,PROD003,99,147,0.69
1650,2023-05-18,Distribution Center X,PROD001,2,93,0.42
1651,2023-05-18,Distribution Center X,PROD002,648,87,0.59
1652,2023-05-18,Distribution Center X,PROD003,382,139,0.2
1653,2023-05-18,Distribution Center Y,PROD001,918,71,0.54
1654,2023-05-18,Distribution Center Y,PROD002,841,141,0.77
1655,2023-05-18,Distribution Center Y,PROD003,419,63,0.33
1656,2023-05-19,Warehouse A,PROD001,200,74,0.21
1657,2023-05-19,Warehouse A,PROD002,872,100,0.29
1658,2023-05-19,Warehouse A,PROD003,844,150,0.27
1659,2023-05-19,Warehouse B,PROD001,346,63,0.78
1660,2023-05-19,Warehouse B,PROD002,47,131,0.85
1661,2023-05-19,Warehouse B,PROD003,602,65,0.79
1662,2023-05-19,Distribution Center X,PROD001,461,108,0.69
1663,2023-05-19,Distribution Center X,PROD002,979,114,0.22
1664,2023-05-19,Distribution Center X,PROD003,510,50,0.58
1665,2023-05-19,Distribution Center Y,PROD001,49,120,0.94
1666,2023-05-19,Distribution Center Y,PROD002,858,124,0.53
1667,2023-05-19,Distribution Center Y,PROD003,520,149,0.93
1668,2023-05-20,Warehouse A,PROD001,181,138,0.62
1669,2023-05-20,Warehouse A,PROD002,748,66,0.19
1670,2023-05-20,Warehouse A,PROD003,673,126,0.65
1671,2023-05-20,Warehouse B,PROD001,329,114,0.89
1672,2023-05-20,Warehouse B,PROD002,428,127,0.92
1673,2023-05-20,Warehouse B,PROD003,780,81,0.35
1674,2023-05-20,Distribution Center X,PROD001,986,93,0.97
1675,2023-05-20,Distribution Center X,PROD002,463,67,0.22
1676,2023-05-20,Distribution Center X,PROD003,616,139,0.9
1677,2023-05-20,Distribution Center Y,PROD001,524,88,0.86
1678,2023-05-20,Distribution Center Y,PROD002,560,90,0.74
1679,2023-05-20,Distribution Center Y,PROD003,957,120,0.67
1680,2023-05-21,Warehouse A,PROD001,205,76,0.66
1681,2023-05-21,Warehouse A,PROD002,297,137,0.41
1682,2023-05-21,Warehouse A,PROD003,688,66,0.98
1683,2023-05-21,Warehouse B,PROD001,665,72,0.55
1684,2023-05-21,Warehouse B,PROD002,710,131,0.39
1685,2023-05-21,Warehouse B,PROD003,118,147,0.42
1686,2023-05-21,Distribution Center X,PROD001,491,124,0.61
1687,2023-05-21,Distribution Center X,PROD002,683,140,0.48
1688,2023-05-21,Distribution Center X,PROD003,765,118,0.36
1689,2023-05-21,Distribution Center Y,PROD001,867,104,0.83
1690,2023-05-21,Distribution Center Y,PROD002,535,63,0.12
1691,2023-05-21,Distribution Center Y,PROD003,148,56,0.7
1692,2023-05-22,Warehouse A,PROD001,204,84,0.78
1693,2023-05-22,Warehouse A,PROD002,164,86,0.72
1694,2023-05-22,Warehouse A,PROD003,149,57,0.72
1695,2023-05-22,Warehouse B,PROD001,302,76,0.78
1696,2023-05-22,Warehouse B,PROD002,33,95,0.83
1697,2023-05-22,Warehouse B,PROD003,104,128,0.88
1698,2023-05-22,Distribution Center X,PROD001,757,121,0.88
1699,2023-05-22,Distribution Center X,PROD002,760,132,0.61
1700,2023-05-22,Distribution Center X,PROD003,243,115,0.81
1701,2023-05-22,Distribution Center Y,PROD001,817,139,0.36
1702,2023-05-22,Distribution Center Y,PROD002,680,56,0.93
1703,2023-05-22,Distribution Center Y,PROD003,396,103,0.96
1704,2023-05-23,Warehouse A,PROD001,999,137,0.38
1705,2023-05-23,Warehouse A,PROD002,565,56,0.11
1706,2023-05-23,Warehouse A,PROD003,257,75,0.66
1707,2023-05-23,Warehouse B,PROD001,799,106,0.85
1708,2023-05-23,Warehouse B,PROD002,933,131,0.73
1709,2023-05-23,Warehouse B,PROD003,663,97,0.78
1710,2023-05-23,Distribution Center X,PROD001,559,144,0.64
1711,2023-05-23,Distribution Center X,PROD002,794,142,0.97
1712,2023-05-23,Distribution Center X,PROD003,301,107,0.26
1713,2023-05-23,Distribution Center Y,PROD001,699,59,0.27
1714,2023-05-23,Distribution Center Y,PROD002,177,144,0.56
1715,2023-05-23,Distribution Center Y,PROD003,386,55,0.49
1716,2023-05-24,Warehouse A,PROD001,569,83,0.22
1717,2023-05-24,Warehouse A,PROD002,598,82,0.11
1718,2023-05-24,Warehouse A,PROD003,477,140,0.94
1719,2023-05-24,Warehouse B,PROD001,40,69,0.94
1720,2023-05-24,Warehouse B,PROD002,611,56,0.8
1721,2023-05-24,Warehouse B,PROD003,640,128,0.86
1722,2023-05-24,Distribution Center X,PROD001,308,112,0.81
1723,2023-05-24,Distribution Center X,PROD002,563,95,0.17
1724,2023-05-24,Distribution Center X,PROD003,724,90,0.57
1725,2023-05-24,Distribution Center Y,PROD001,979,73,0.57
1726,2023-05-24,Distribution Center Y,PROD002,805,114,0.24
1727,2023-05-24,Distribution Center Y,PROD003,556,118,0.46
1728,2023-05-25,Warehouse A,PROD001,357,78,0.9
1729,2023-05-25,Warehouse A,PROD002,679,92,0.4
1730,2023-05-25,Warehouse A,PROD003,300,77,0.96
1731,2023-05-25,Warehouse B,PROD001,633,117,0.53
1732,2023-05-25,Warehouse B,PROD002,574,146,0.98
1733,2023-05-25,Warehouse B,PROD003,9,64,0.7
1734,2023-05-25,Distribution Center X,PROD001,456,80,0.91
1735,2023-05-25,Distribution Center X,PROD002,628,129,0.32
1736,2023-05-25,Distribution Center X,PROD003,40,137,0.9
1737,2023-05-25,Distribution Center Y,PROD001,390,64,0.45
1738,2023-05-25,Distribution Center Y,PROD002,553,142,0.35
1739,2023-05-25,Distribution Center Y,PROD003,933,116,0.84
1740,2023-05-26,Warehouse A,PROD001,383,115,0.82
1741,2023-05-26,Warehouse A,PROD002,456,112,0.14
1742,2023-05-26,Warehouse A,PROD003,919,133,0.27
1743,2023-05-26,Warehouse B,PROD001,526,60,0.95
1744,2023-05-26,Warehouse B,PROD002,171,148,0.58
1745,2023-05-26,Warehouse B,PROD003,7,130,0.16
1746,2023-05-26,Distribution Center X,PROD001,686,130,0.8
1747,2023-05-26,Distribution Center X,PROD002,885,137,0.48
1748,2023-05-26,Distribution Center X,PROD003,106,76,0.58
1749,2023-05-26,Distribution Center Y,PROD001,719,144,0.8
1750,2023-05-26,Distribution Center Y,PROD002,662,59,0.77
1751,2023-05-26,Distribution Center Y,PROD003,157,53,0.51
1752,2023-05-27,Warehouse A,PROD001,339,54,0.18
1753,2023-05-27,Warehouse A,PROD002,55,72,0.81
1754,2023-05-27,Warehouse A,PROD003,571,59,0.62
1755,2023-05-27,Warehouse B,PROD001,233,83,0.47
1756,2023-05-27,Warehouse B,PROD002,461,130,0.46
1757,2023-05-27,Warehouse B,PROD003,323,52,0.45
1758,2023-05-27,Distribution Center X,PROD001,121,118,0.11
1759,2023-05-27,Distribution Center X,PROD002,737,129,0.16
1760,2023-05-27,Distribution Center X,PROD003,763,124,0.14
1761,2023-05-27,Distribution Center Y,PROD001,868,59,0.42
1762,2023-05-27,Distribution Center Y,PROD002,514,63,0.36
1763,2023-05-27,Distribution Center Y,PROD003,702,88,0.65
1764,2023-05-28,Warehouse A,PROD001,288,147,0.93
1765,2023-05-28,Warehouse A,PROD002,390,100,0.84
1766,2023-05-28,Warehouse A,PROD003,31,110,0.24
1767,2023-05-28,Warehouse B,PROD001,225,67,0.77
1768,2023-05-28,Warehouse B,PROD002,815,119,0.37
1769,2023-05-28,Warehouse B,PROD003,649,68,0.37
1770,2023-05-28,Distribution Center X,PROD001,908,143,0.68
1771,2023-05-28,Distribution Center X,PROD002,980,51,0.6
1772,2023-05-28,Distribution Center X,PROD003,568,68,0.21
1773,2023-05-28,Distribution Center Y,PROD001,5,123,0.64
1774,2023-05-28,Distribution Center Y,PROD002,550,120,0.95
1775,2023-05-28,Distribution Center Y,PROD003,312,76,0.77
1776,2023-05-29,Warehouse A,PROD001,925,142,0.41
1777,2023-05-29,Warehouse A,PROD002,422,132,0.87
1778,2023-05-29,Warehouse A,PROD003,145,70,0.27
1779,2023-05-29,Warehouse B,PROD001,631,82,0.27
1780,2023-05-29,Warehouse B,PROD002,185,135,0.82
1781,2023-05-29,Warehouse B,PROD003,872,56,0.87
1782,2023-05-29,Distribution Center X,PROD001,954,120,0.52
1783,2023-05-29,Distribution Center X,PROD002,562,59,0.36
1784,2023-05-29,Distribution Center X,PROD003,68,82,0.19
1785,2023-05-29,Distribution Center Y,PROD001,743,124,0.54
1786,2023-05-29,Distribution Center Y,PROD002,338,95,0.22
1787,2023-05-29,Distribution Center Y,PROD003,671,80,0.19
1788,2023-05-30,Warehouse A,PROD001,634,58,0.91
1789,2023-05-30,Warehouse A,PROD002,325,112,0.51
1790,2023-05-30,Warehouse A,PROD003,631,134,0.38
1791,2023-05-30,Warehouse B,PROD001,598,69,0.61
1792,2023-05-30,Warehouse B,PROD002,373,90,0.96
1793,2023-05-30,Warehouse B,PROD003,172,50,0.38
1794,2023-05-30,Distribution Center X,PROD001,804,78,0.74
1795,2023-05-30,Distribution Center X,PROD002,656,105,0.35
1796,2023-05-30,Distribution Center X,PROD003,368,67,0.71
1797,2023-05-30,Distribution Center Y,PROD001,339,111,0.52
1798,2023-05-30,Distribution Center Y,PROD002,367,149,0.37
1799,2023-05-30,Distribution Center Y,PROD003,564,63,0.26
1800,2023-05-31,Warehouse A,PROD001,621,60,0.86
1801,2023-05-31,Warehouse A,PROD002,879,67,0.9
1802,2023-05-31,Warehouse A,PROD003,201,83,0.76
1803,2023-05-31,Warehouse B,PROD001,641,59,0.75
1804,2023-05-31,Warehouse B,PROD002,913,52,0.86
1805,2023-05-31,Warehouse B,PROD003,646,53,0.83
1806,2023-05-31,Distribution Center X,PROD001,592,101,0.79
1807,2023-05-31,Distribution Center X,PROD002,217,54,0.6
1808,2023-05-31,Distribution Center X,PROD003,556,119,0.52
1809,2023-05-31,Distribution Center Y,PROD001,793,69,0.43
1810,2023-05-31,Distribution Center Y,PROD002,228,148,0.63
1811,2023-05-31,Distribution Center Y,PROD003,877,87,0.22
1812,2023-06-01,Warehouse A,PROD001,513,115,0.18
1813,2023-06-01,Warehouse A,PROD002,372,114,0.11
1814,2023-06-01,Warehouse A,PROD003,244,128,0.72
1815,2023-06-01,Warehouse B,PROD001,775,115,0.23
1816,2023-06-01,Warehouse B,PROD002,163,72,0.61
1817,2023-06-01,Warehouse B,PROD003,579,134,0.88
1818,2023-06-01,Distribution Center X,PROD001,149,144,0.76
1819,2023-06-01,Distribution Center X,PROD002,961,95,0.14
1820,2023-06-01,Distribution Center X,PROD003,779,112,0.31
1821,2023-06-01,Distribution Center Y,PROD001,270,97,0.31
1822,2023-06-01,Distribution Center Y,PROD002,684,76,0.57
1823,2023-06-01,Distribution Center Y,PROD003,810,96,0.45
1824,2023-06-02,Warehouse A,PROD001,939,108,0.89
1825,2023-06-02,Warehouse A,PROD002,40,133,0.39
1826,2023-06-02,Warehouse A,PROD003,720,116,0.67
1827,2023-06-02,Warehouse B,PROD001,280,144,0.34
1828,2023-06-02,Warehouse B,PROD002,557,122,0.26
1829,2023-06-02,Warehouse B,PROD003,669,98,0.43
1830,2023-06-02,Distribution Center X,PROD001,669,59,0.56
1831,2023-06-02,Distribution Center X,PROD002,385,78,0.56
1832,2023-06-02,Distribution Center X,PROD003,361,94,0.54
1833,2023-06-02,Distribution Center Y,PROD001,493,127,0.11
1834,2023-06-02,Distribution Center Y,PROD002,903,67,0.5
1835,2023-06-02,Distribution Center Y,PROD003,235,59,0.56
1836,2023-06-03,Warehouse A,PROD001,287,77,0.24
1837,2023-06-03,Warehouse A,PROD002,161,96,0.64
1838,2023-06-03,Warehouse A,PROD003,836,65,0.69
1839,2023-06-03,Warehouse B,PROD001,424,92,0.75
1840,2023-06-03,Warehouse B,PROD002,493,136,0.53
1841,2023-06-03,Warehouse B,PROD003,215,125,0.25
1842,2023-06-03,Distribution Center X,PROD001,853,102,0.12
1843,2023-06-03,Distribution Center X,PROD002,44,66,0.62
1844,2023-06-03,Distribution Center X,PROD003,164,67,0.67
1845,2023-06-03,Distribution Center Y,PROD001,40,123,0.23
1846,2023-06-03,Distribution Center Y,PROD002,170,83,0.93
1847,2023-06-03,Distribution Center Y,PROD003,529,101,0.64
1848,2023-06-04,Warehouse A,PROD001,577,131,0.12
1849,2023-06-04,Warehouse A,PROD002,736,143,0.7
1850,2023-06-04,Warehouse A,PROD003,290,60,0.29
1851,2023-06-04,Warehouse B,PROD001,621,110,0.88
1852,2023-06-04,Warehouse B,PROD002,174,78,0.85
1853,2023-06-04,Warehouse B,PROD003,615,68,0.82
1854,2023-06-04,Distribution Center X,PROD001,840,148,0.26
1855,2023-06-04,Distribution Center X,PROD002,675,115,0.34
1856,2023-06-04,Distribution Center X,PROD003,741,137,0.41
1857,2023-06-04,Distribution Center Y,PROD001,464,126,0.63
1858,2023-06-04,Distribution Center Y,PROD002,235,98,0.45
1859,2023-06-04,Distribution Center Y,PROD003,111,52,0.28
1860,2023-06-05,Warehouse A,PROD001,880,114,0.72
1861,2023-06-05,Warehouse A,PROD002,846,69,0.64
1862,2023-06-05,Warehouse A,PROD003,181,110,0.91
1863,2023-06-05,Warehouse B,PROD001,614,54,0.89
1864,2023-06-05,Warehouse B,PROD002,544,114,0.78
1865,2023-06-05,Warehouse B,PROD003,95,111,0.69
1866,2023-06-05,Distribution Center X,PROD001,923,127,0.59
1867,2023-06-05,Distribution Center X,PROD002,1,149,0.71
1868,2023-06-05,Distribution Center X,PROD003,441,116,0.48
1869,2023-06-05,Distribution Center Y,PROD001,895,55,0.73
1870,2023-06-05,Distribution Center Y,PROD002,439,79,0.94
1871,2023-06-05,Distribution Center Y,PROD003,493,148,0.44
1872,2023-06-06,Warehouse A,PROD001,603,144,0.92
1873,2023-06-06,Warehouse A,PROD002,857,139,0.62
1874,2023-06-06,Warehouse A,PROD003,435,67,0.33
1875,2023-06-06,Warehouse B,PROD001,784,79,0.92
1876,2023-06-06,Warehouse B,PROD002,85,86,0.64
1877,2023-06-06,Warehouse B,PROD003,556,102,0.33
1878,2023-06-06,Distribution Center X,PROD001,5,140,0.77
1879,2023-06-06,Distribution Center X,PROD002,7,123,0.57
1880,2023-06-06,Distribution Center X,PROD003,532,50,0.44
1881,2023-06-06,Distribution Center Y,PROD001,210,138,0.82
1882,2023-06-06,Distribution Center Y,PROD002,418,96,0.2
1883,2023-06-06,Distribution Center Y,PROD003,436,133,0.63
1884,2023-06-07,Warehouse A,PROD001,267,118,0.48
1885,2023-06-07,Warehouse A,PROD002,374,128,0.35
1886,2023-06-07,Warehouse A,PROD003,696,100,0.78
1887,2023-06-07,Warehouse B,PROD001,423,120,0.81
1888,2023-06-07,Warehouse B,PROD002,494,72,0.43
1889,2023-06-07,Warehouse B,PROD003,568,111,0.33
1890,2023-06-07,Distribution Center X,PROD001,314,123,0.41
1891,2023-06-07,Distribution Center X,PROD002,722,100,0.76
1892,2023-06-07,Distribution Center X,PROD003,875,134,0.21
1893,2023-06-07,Distribution Center Y,PROD001,235,107,0.8
1894,2023-06-07,Distribution Center Y,PROD002,972,70,0.19
1895,2023-06-07,Distribution Center Y,PROD003,520,101,0.81
1896,2023-06-08,Warehouse A,PROD001,820,120,0.65
1897,2023-06-08,Warehouse A,PROD002,700,140,0.15
1898,2023-06-08,Warehouse A,PROD003,398,131,0.1
1899,2023-06-08,Warehouse B,PROD001,93,68,0.52
1900,2023-06-08,Warehouse B,PROD002,614,105,0.18
1901,2023-06-08,Warehouse B,PROD003,269,78,0.43
1902,2023-06-08,Distribution Center X,PROD001,623,54,0.75
1903,2023-06-08,Distribution Center X,PROD002,953,101,0.65
1904,2023-06-08,Distribution Center X,PROD003,533,86,0.74
1905,2023-06-08,Distribution Center Y,PROD001,611,57,0.95
1906,2023-06-08,Distribution Center Y,PROD002,839,72,0.68
1907,2023-06-08,Distribution Center Y,PROD003,449,51,0.28
1908,2023-06-09,Warehouse A,PROD001,672,116,0.36
1909,2023-06-09,Warehouse A,PROD002,34,150,0.64
1910,2023-06-09,Warehouse A,PROD003,528,139,0.31
1911,2023-06-09,Warehouse B,PROD001,173,136,0.13
1912,2023-06-09,Warehouse B,PROD002,244,133,0.1
1913,2023-06-09,Warehouse B,PROD003,161,61,1.0
1914,2023-06-09,Distribution Center X,PROD001,798,101,0.42
1915,2023-06-09,Distribution Center X,PROD002,404,101,0.63
1916,2023-06-09,Distribution Center X,PROD003,530,51,0.76
1917,2023-06-09,Distribution Center Y,PROD001,70,61,0.59
1918,2023-06-09,Distribution Center Y,PROD002,743,121,0.92
1919,2023-06-09,Distribution Center Y,PROD003,356,94,0.97
1920,2023-06-10,Warehouse A,PROD001,283,78,0.65
1921,2023-06-10,Warehouse A,PROD002,199,108,0.94
1922,2023-06-10,Warehouse A,PROD003,588,50,0.33
1923,2023-06-10,Warehouse B,PROD001,416,114,0.2
1924,2023-06-10,Warehouse B,PROD002,74,114,0.36
1925,2023-06-10,Warehouse B,PROD003,969,64,0.82
1926,2023-06-10,Distribution Center X,PROD001,979,82,0.89
1927,2023-06-10,Distribution Center X,PROD002,832,123,0.33
1928,2023-06-10,Distribution Center X,PROD003,453,98,0.61
1929,2023-06-10,Distribution Center Y,PROD001,788,81,0.78
1930,2023-06-10,Distribution Center Y,PROD002,984,149,0.51
1931,2023-06-10,Distribution Center Y,PROD003,471,125,0.88
1932,2023-06-11,Warehouse A,PROD001,493,64,0.33
1933,2023-06-11,Warehouse A,PROD002,391,131,0.81
1934,2023-06-11,Warehouse A,PROD003,225,136,0.73
1935,2023-06-11,Warehouse B,PROD001,819,90,0.47
1936,2023-06-11,Warehouse B,PROD002,361,116,0.58
1937,2023-06-11,Warehouse B,PROD003,717,83,0.32
1938,2023-06-11,Distribution Center X,PROD001,95,101,0.71
1939,2023-06-11,Distribution Center X,PROD002,840,93,0.17
1940,2023-06-11,Distribution Center X,PROD003,953,72,0.53
1941,2023-06-11,Distribution Center Y,PROD001,362,77,0.9
1942,2023-06-11,Distribution Center Y,PROD002,275,73,0.95
1943,2023-06-11,Distribution Center Y,PROD003,699,74,0.55
1944,2023-06-12,Warehouse A,PROD001,204,80,0.76
1945,2023-06-12,Warehouse A,PROD002,893,83,0.29
1946,2023-06-12,Warehouse A,PROD003,207,81,0.85
1947,2023-06-12,Warehouse B,PROD001,364,69,0.8
1948,2023-06-12,Warehouse B,PROD002,122,60,0.71
1949,2023-06-12,Warehouse B,PROD003,679,113,0.65
1950,2023-06-12,Distribution Center X,PROD001,782,119,0.96
1951,2023-06-12,Distribution Center X,PROD002,868,111,0.43
1952,2023-06-12,Distribution Center X,PROD003,322,113,0.91
1953,2023-06-12,Distribution Center Y,PROD001,902,123,0.88
1954,2023-06-12,Distribution Center Y,PROD002,502,73,0.99
1955,2023-06-12,Distribution Center Y,PROD003,937,115,0.35
1956,2023-06-13,Warehouse A,PROD001,227,146,0.62
1957,2023-06-13,Warehouse A,PROD002,55,117,0.82
1958,2023-06-13,Warehouse A,PROD003,489,119,0.13
1959,2023-06-13,Warehouse B,PROD001,355,100,0.87
1960,2023-06-13,Warehouse B,PROD002,794,72,0.51
1961,2023-06-13,Warehouse B,PROD003,123,139,0.57
1962,2023-06-13,Distribution Center X,PROD001,323,138,0.11
1963,2023-06-13,Distribution Center X,PROD002,690,76,0.44
1964,2023-06-13,Distribution Center X,PROD003,103,91,0.43
1965,2023-06-13,Distribution Center Y,PROD001,882,83,0.27
1966,2023-06-13,Distribution Center Y,PROD002,269,80,0.34
1967,2023-06-13,Distribution Center Y,PROD003,981,128,0.41
1968,2023-06-14,Warehouse A,PROD001,188,113,0.48
1969,2023-06-14,Warehouse A,PROD002,429,139,0.78
1970,2023-06-14,Warehouse A,PROD003,373,101,0.35
1971,2023-06-14,Warehouse B,PROD001,184,123,0.22
1972,2023-06-14,Warehouse B,PROD002,589,137,0.31
1973,2023-06-14,Warehouse B,PROD003,102,142,0.34
1974,2023-06-14,Distribution Center X,PROD001,241,121,0.49
1975,2023-06-14,Distribution Center X,PROD002,390,75,0.23
1976,2023-06-14,Distribution Center X,PROD003,982,144,0.23
1977,2023-06-14,Distribution Center Y,PROD001,825,51,0.26
1978,2023-06-14,Distribution Center Y,PROD002,511,67,1.0
1979,2023-06-14,Distribution Center Y,PROD003,869,130,0.57
1980,2023-06-15,Warehouse A,PROD001,737,90,0.81
1981,2023-06-15,Warehouse A,PROD002,307,82,0.61
1982,2023-06-15,Warehouse A,PROD003,581,56,0.46
1983,2023-06-15,Warehouse B,PROD001,707,70,0.15
1984,2023-06-15,Warehouse B,PROD002,833,82,0.53
1985,2023-06-15,Warehouse B,PROD003,644,62,0.5
1986,2023-06-15,Distribution Center X,PROD001,342,83,0.42
1987,2023-06-15,Distribution Center X,PROD002,573,121,0.94
1988,2023-06-15,Distribution Center X,PROD003,263,94,0.12
1989,2023-06-15,Distribution Center Y,PROD001,124,94,0.88
1990,2023-06-15,Distribution Center Y,PROD002,986,127,0.28
1991,2023-06-15,Distribution Center Y,PROD003,589,133,0.68
1992,2023-06-16,Warehouse A,PROD001,178,149,0.36
1993,2023-06-16,Warehouse A,PROD002,332,136,0.56
1994,2023-06-16,Warehouse A,PROD003,793,144,0.5
1995,2023-06-16,Warehouse B,PROD001,80,98,0.65
1996,2023-06-16,Warehouse B,PROD002,474,130,0.96
1997,2023-06-16,Warehouse B,PROD003,889,71,0.68
1998,2023-06-16,Distribution Center X,PROD001,950,93,0.48
1999,2023-06-16,Distribution Center X,PROD002,627,123,0.46
2000,2023-06-16,Distribution Center X,PROD003,928,59,0.17
2001,2023-06-16,Distribution Center Y,PROD001,351,79,0.38
2002,2023-06-16,Distribution Center Y,PROD002,668,87,0.74
2003,2023-06-16,Distribution Center Y,PROD003,619,132,0.46
2004,2023-06-17,Warehouse A,PROD001,908,106,0.8
2005,2023-06-17,Warehouse A,PROD002,961,96,0.77
2006,2023-06-17,Warehouse A,PROD003,533,107,0.47
2007,2023-06-17,Warehouse B,PROD001,188,52,0.21
2008,2023-06-17,Warehouse B,PROD002,240,134,0.33
2009,2023-06-17,Warehouse B,PROD003,761,139,0.77
